book,chapter,verse,clause.n,phrase.n,phrase.trans,preps,num.preps,subs,num.subs,quants,num.quants,advbs,num.advbs,pdp.pattern,domain,verb.lex,verb.tense,position.at.vb,position.at.cl,cl.dependency
Numbers,28,4,444061,701561,B H BQR,B,1,BQR=/,1,ø,0,ø,0,prep-art-subs,Q,<FH[,impf,2,3,I
Numbers,28,4,444062,701565,BJN H <RB,BJN/,1,<RB/,1,ø,0,ø,0,prep-art-subs,Q,<FH[,impf,2,4,I
Numbers,28,8,444069,701586,BJN H <RB,BJN/,1,<RB/,1,ø,0,ø,0,prep-art-subs,Q,<FH[,impf,2,4,I
Numbers,28,9,444072,701591,B JWM H CBT,B,1,JWM/,1,ø,0,ø,0,prep-subs-art-subs,Q,ø,ø,2,2,I
Numbers,28,11,444076,701601,B R>C XDC,B,1,R>C/,1,ø,0,ø,0,prep-subs-subs,Q,QRB[,impf,2,2,I
Numbers,28,14,444089,701640,B XDC L XDC H CNH,B|L,2,XDC=/,1,ø,0,ø,0,prep-subs-prep-subs-art-subs,Q,ø,ø,2,3,I
Numbers,28,17,444094,701654,CB< JWM,ø,0,CB</,1,CB</,1,ø,0,subs-subs,Q,>KL[,impf,2,1,I
Numbers,28,24,444108,701696,L H JWM CB< JWM,L,1,JWM/,1,CB</,1,ø,0,prep-art-subs-subs-subs,Q,<FH[,impf,2,3,I
Numbers,28,25,444111,701703,B H JWM H CBJ<J,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-adjv,Q,HJH[,impf,2,2,I
Numbers,28,26,444113,701711,B JWM H BKWRJM,B,1,JWM/,1,ø,0,ø,0,prep-subs-art-subs,Q,HJH[,impf,2,2,I
Numbers,28,26,444114,701715,B CBW<,B,1,CBW</,1,ø,0,ø,0,prep-subs,Q,QRB[,infc,2,4,D
Numbers,29,1,444128,701750,B H XDC H CBJ<J B >XD L H XDC,B|B|L,3,XDC=/,1,>XD/,1,ø,0,prep-art-subs-art-adjv-prep-subs-prep-art-subs,Q,HJH[,impf,2,2,I
Numbers,29,7,444139,701786,B H <FWR L H XDC H CBJ<J H ZH,B|L,2,<FWR/,1,ø,0,ø,0,prep-art-subs-prep-art-subs-art-adjv-art-prde,Q,HJH[,impf,2,2,I
Numbers,29,12,444150,701820,B XMC <FR JWM L H XDC H CBJ<J,B|L,2,XMC/,1,XMC/|<FR/,2,ø,0,prep-subs-subs-subs-prep-art-subs-art-adjv,Q,HJH[,impf,2,2,I
Numbers,29,12,444152,701831,CB< JWM,ø,0,CB</,1,CB</,1,ø,0,subs-subs,Q,XGG[,weqt,2,5,I
Numbers,29,17,444161,701858,B H JWM H CNJ,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-adjv,Q,ø,ø,2,2,I
Numbers,29,20,444164,701869,B H JWM H CLJCJ,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-adjv,Q,ø,ø,2,2,I
Numbers,29,23,444167,701879,B H JWM H RBJ<J,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-adjv,Q,ø,ø,2,2,I
Numbers,29,26,444170,701889,B H JWM H XMJCJ,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-adjv,Q,ø,ø,2,2,I
Numbers,29,29,444173,701899,B H JWM H CCJ,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-adjv,Q,ø,ø,2,2,I
Numbers,29,32,444176,701909,B H JWM H CBJ<J,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-adjv,Q,ø,ø,2,2,I
Numbers,29,35,444179,701918,B H JWM H CMJNJ,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-adjv,Q,HJH[,impf,2,1,I
Numbers,30,6,444207,702015,B JWM,B,1,JWM/,1,ø,0,ø,0,prep-subs,Q,NW>[,perf,2,6,I
Numbers,30,8,444217,702047,B JWM,B,1,JWM/,1,ø,0,ø,0,prep-subs,Q,CM<[,weqt,2,4,I
Numbers,30,9,444223,702063,B JWM,B,1,JWM/,1,ø,0,ø,0,prep-subs,Q,NW>[,impf,2,3,I
Numbers,30,13,444240,702121,B JWM,B,1,JWM/,1,ø,0,ø,0,prep-subs,Q,PRR[,impf,2,7,I
Numbers,30,15,444249,702146,MN JWM >L JWM,MN|>L,2,JWM/,1,ø,0,ø,0,prep-subs-prep-subs,Q,XRC[,impf,2,7,I
Numbers,30,15,444253,702157,B JWM,B,1,JWM/,1,ø,0,ø,0,prep-subs,Q,XRC[,perf,2,4,I
Numbers,31,2,444263,702186,>XR,ø,0,ø,0,ø,0,>XR/,1,advb,Q,>SP[,impf,2,1,I
Numbers,31,17,444294,702295,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Numbers,31,19,444300,702316,CB< JWM,ø,0,CB</,1,CB</,1,ø,0,subs-subs,Q,XNH[,impv,2,5,I
Numbers,31,19,444304,702323,B H JWM H CLJCJ W B H JWM H CBJ<J,B|B,2,JWM/|JWM/,2,ø,0,ø,0,prep-art-subs-art-adjv-conj-prep-art-subs-art-adjv,Q,XV>[,impf,2,2,D
Numbers,31,24,444317,702363,B H JWM H CBJ<J,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-adjv,Q,KBS[,weqt,2,4,I
Numbers,31,24,444319,702367,>XR,ø,0,ø,0,ø,0,>XR/,1,advb,Q,BW>[,impf,2,2,I
Numbers,32,10,444409,702655,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,N,XRH[,wayq,2,4,I
Numbers,32,13,444419,702684,>RB< CNH,ø,0,>RB</,1,>RB</,1,ø,0,subs-subs,N,NW<[,wayq,2,4,I
Numbers,32,22,444447,702778,>XR,ø,0,ø,0,ø,0,>XR/,1,advb,Q,CWB[,impf,2,2,I
Numbers,33,3,444503,702975,B H XDC H R>CWN B XMC <FR JWM L H XDC H R>CWN,B|B|L,3,XDC=/,1,XMC/|<FR/,2,ø,0,prep-art-subs-art-adjv-prep-subs-subs-subs-prep-art-subs-art-adjv,N,NS<[,wayq,2,4,I
Numbers,33,38,444586,703232,B CNH H >RB< B H XDC H XMJCJ B >XD L H XDC,B|B|B|L,4,CNH/,1,>RB</|>XD/,2,ø,0,prep-subs-art-subs-prep-art-subs-art-adjv-prep-subs-prep-art-subs,N,MWT[,wayq,2,4,I
Numbers,33,39,444588,703239,B MWT,B,1,MWT/,1,ø,0,ø,0,prep-subs,N,ø,ø,2,4,I
Numbers,35,25,444796,703900,<D MWT H KHN H GDWL,<D,1,MWT/,1,ø,0,ø,0,prep-subs-art-subs-art-adjv,Q,JCB[,weqt,2,4,I
Numbers,35,28,444803,703929,<D MWT H KHN H GDWL,<D,1,MWT/,1,ø,0,ø,0,prep-subs-art-subs-art-adjv,Q,JCB[,impf,2,4,I
Numbers,35,28,444804,703931,>XR MWT H KHN H GDWL,>XR/,1,MWT/,1,ø,0,ø,0,prep-subs-art-subs-art-adjv,Q,CWB[,impf,2,2,I
Numbers,35,32,444817,703973,<D MWT H KHN,<D,1,MWT/,1,ø,0,ø,0,prep-subs-art-subs,Q,JCB[,infc,2,3,D
Deuteronomy,1,9,444896,704233,B H <T H HJ>,B,1,<T/,1,ø,0,ø,0,prep-art-subs-art-prde,N,>MR[,wayq,2,4,I
Deuteronomy,1,10,444901,704245,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,ø,ø,2,3,I
Deuteronomy,1,16,444916,704292,B H <T H HJ>,B,1,<T/,1,ø,0,ø,0,prep-art-subs-art-prde,N,YWH[,wayq,2,4,I
Deuteronomy,1,18,444928,704326,B H <T H HJ>,B,1,<T/,1,ø,0,ø,0,prep-art-subs-art-prde,N,YWH[,wayq,2,4,I
Deuteronomy,1,33,444993,704519,LJLH,ø,0,ø,0,ø,0,LJLH/,1,advb,N,ø,ø,2,6,D
Deuteronomy,1,33,444998,704527,JWMM,ø,0,ø,0,ø,0,JWMM,1,advb,N,ø,ø,2,3,I
Deuteronomy,1,39,445022,704589,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,JD<[,perf,2,4,D
Deuteronomy,1,46,445060,704698,JWM RB K H JWM,K,1,JWM/,1,ø,0,ø,0,subs-adjv-prep-art-subs,N,JCB[,wayq,2,4,I
Deuteronomy,2,1,445065,704714,JWM RB,ø,0,JWM/,1,ø,0,ø,0,subs-adjv,N,SBB[,wayq,2,4,I
Deuteronomy,2,7,445086,704778,>RB< CNH,ø,0,>RB</,1,>RB</,1,ø,0,subs-subs,N,HLK[,infc,2,4,D
Deuteronomy,2,10,445098,704819,L PNH,L,1,PNH/,1,ø,0,ø,0,prep-subs,Q,JCB[,perf,2,2,D
Deuteronomy,2,12,445101,704836,L PNH,L,1,PNH/,1,ø,0,ø,0,prep-subs,Q,JCB[,perf,2,5,I
Deuteronomy,2,18,445124,704900,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,N,ø,ø,2,3,I
Deuteronomy,2,20,445131,704927,L PNH,L,1,PNH/,1,ø,0,ø,0,prep-subs,D,JCB[,perf,2,4,I
Deuteronomy,2,22,445141,704958,<D H JWM H ZH,<D,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,N,JCB[,wayq,2,4,I
Deuteronomy,2,25,445155,704987,H JWM H ZH,ø,0,JWM/,1,ø,0,ø,0,art-subs-art-prde,Q,XLL[,impf,2,1,I
Deuteronomy,2,34,445192,705092,B H <T H HJ>,B,1,<T/,1,ø,0,ø,0,prep-art-subs-art-prde,N,LKD[,wayq,2,4,I
Deuteronomy,3,4,445218,705173,B H <T H HJ>,B,1,<T/,1,ø,0,ø,0,prep-art-subs-art-prde,N,LKD[,wayq,2,4,I
Deuteronomy,3,8,445226,705199,B H <T H HJ>,B,1,<T/,1,ø,0,ø,0,prep-art-subs-art-prde,N,LQX[,wayq,2,3,I
Deuteronomy,3,12,445236,705235,B H <T H HJ>,B,1,<T/,1,ø,0,ø,0,prep-art-subs-art-prde,N,JRC[,perf,2,4,I
Deuteronomy,3,14,445243,705258,<D H JWM H ZH,<D,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,N,ø,ø,2,3,I
Deuteronomy,3,18,445248,705274,B H <T H HJ>,B,1,<T/,1,ø,0,ø,0,prep-art-subs-art-prde,N,YWH[,wayq,2,4,I
Deuteronomy,3,21,445264,705319,B H <T H HJ>,B,1,<T/,1,ø,0,ø,0,prep-art-subs-art-prde,N,YWH[,perf,2,4,I
Deuteronomy,3,23,445275,705348,B H <T H HJ>,B,1,<T/,1,ø,0,ø,0,prep-art-subs-art-prde,N,XNN[,wayq,2,4,I
Deuteronomy,4,1,445302,705426,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Deuteronomy,4,4,445324,705485,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,ø,ø,2,3,D
Deuteronomy,4,8,445344,705540,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,ø,ø,2,5,D
Deuteronomy,4,9,445349,705558,KL JWM XJJM,ø,0,KL/,1,ø,0,ø,0,subs-subs-subs,Q,SWR[,impf,2,5,D
Deuteronomy,4,10,445357,705580,KL H JWM,ø,0,KL/,1,ø,0,ø,0,subs-art-subs,Q,JR>[,infc,2,3,D
Deuteronomy,4,14,445371,705626,B H <T H HJ>,B,1,<T/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,YWH[,perf,2,5,I
Deuteronomy,4,15,445377,705646,B JWM,B,1,JWM/,1,ø,0,ø,0,prep-subs,Q,R>H[,perf,2,5,I
Deuteronomy,4,26,445420,705769,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,<WD[,perf,2,3,I
Deuteronomy,4,30,445438,705832,B >XRJT H JWM,B,1,>XRJT/,1,ø,0,ø,0,prep-subs-art-subs,Q,MY>[,weqt,2,4,I
Deuteronomy,4,39,445475,705946,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,JD<[,weqt,2,3,I
Deuteronomy,4,40,445481,705963,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,YWH[,ptca,2,4,D
Deuteronomy,4,40,445484,705976,KL H JWM,ø,0,KL/,1,ø,0,ø,0,subs-art-subs,Q,ø,ø,2,5,D
Deuteronomy,4,41,445485,705977,>Z,ø,0,ø,0,ø,0,>Z,1,advb,Q,BDL[,impf,2,1,I
Deuteronomy,4,42,445488,705994,MN TMWL CLCWM,MN,1,TMWL/,1,ø,0,ø,0,prep-subs-subs,Q,ø,ø,2,6,I
Deuteronomy,5,1,445510,706056,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,ø,ø,2,5,D
Deuteronomy,5,3,445517,706077,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,ø,ø,2,3,D
Deuteronomy,5,5,445519,706088,B H <T H HJ>,B,1,<T/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,ø,ø,2,4,I
Deuteronomy,5,13,445542,706156,CC JWM,ø,0,CC/,1,CC/,1,ø,0,subs-subs,Q,<BD[,impf,2,1,I
Deuteronomy,5,24,445577,706268,H JWM H ZH,ø,0,JWM/,1,ø,0,ø,0,art-subs-art-prde,Q,R>H[,perf,2,1,I
Deuteronomy,5,25,445580,706277,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Deuteronomy,5,29,445607,706354,KL H JWM,ø,0,KL/,1,ø,0,ø,0,subs-art-subs,Q,CMR[,infc,2,4,D
Deuteronomy,5,29,445608,706358,L <WLM,L,1,<WLM/,1,ø,0,ø,0,prep-subs,Q,JVB[,impf,2,4,I
Deuteronomy,6,2,445635,706435,KL JWM XJJM,ø,0,KL/,1,ø,0,ø,0,subs-subs-subs,Q,JR>[,impf,2,5,I
Deuteronomy,6,6,445652,706473,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,YWH[,ptca,2,4,D
Deuteronomy,6,20,445696,706599,MXR,ø,0,ø,0,ø,0,MXR/,1,advb,Q,C>L[,impf,2,4,I
Deuteronomy,6,24,445711,706646,KL H JWM,ø,0,KL/,1,ø,0,ø,0,subs-art-subs,N,VWB[,infc,2,3,D
Deuteronomy,7,11,445762,706803,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,YWH[,ptca,2,4,D
Deuteronomy,8,1,445828,707001,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,YWH[,ptca,2,4,D
Deuteronomy,8,2,445836,707024,>RB< CNH,ø,0,>RB</,1,>RB</,1,ø,0,subs-subs,Q,HLK[,perf,2,5,D
Deuteronomy,8,4,445852,707070,>RB< CNH,ø,0,>RB</,1,>RB</,1,ø,0,subs-subs,Q,BYQ[,perf,2,6,I
Deuteronomy,8,11,445875,707136,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,YWH[,ptca,2,4,D
Deuteronomy,8,19,445909,707231,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,<WD[,perf,2,3,I
Deuteronomy,9,1,445917,707250,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,ø,ø,2,3,I
Deuteronomy,9,3,445925,707270,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,JD<[,weqt,2,3,I
Deuteronomy,9,7,445952,707349,L MN H JWM,L|MN,2,JWM/,1,ø,0,ø,0,prep-prep-art-subs,Q,HJH[,perf,2,1,I
Deuteronomy,9,9,445961,707379,>RB< JWM W >RB< LJLH,ø,0,>RB</|>RB</,2,>RB</|>RB</,2,ø,0,subs-subs-conj-subs-subs,N,JCB[,wayq,2,4,I
Deuteronomy,9,10,445967,707402,B JWM H QHL,B,1,JWM/,1,ø,0,ø,0,prep-subs-art-subs,N,DBR[,perf,2,6,D
Deuteronomy,9,11,445969,707405,MN QY >RB< JWM W >RB< LJLH,MN,1,QY/,1,>RB</|>RB</,2,ø,0,prep-subs-subs-subs-conj-subs-subs,N,NTN[,perf,2,1,I
Deuteronomy,9,18,446000,707498,>RB< JWM W >RB< LJLH,ø,0,>RB</|>RB</,2,>RB</|>RB</,2,ø,0,subs-subs-conj-subs-subs,N,NPL[,wayq,2,5,I
Deuteronomy,9,20,446013,707537,B H <T H HJ>,B,1,<T/,1,ø,0,ø,0,prep-art-subs-art-prde,N,PLL[,wayq,2,4,I
Deuteronomy,9,24,446031,707594,MN JWM,MN,1,JWM/,1,ø,0,ø,0,prep-subs,Q,HJH[,perf,2,4,I
Deuteronomy,9,25,446033,707600,>T >RB< H JWM W >T >RB< H LJLH,>T|>T,2,>RB</|>RB</,2,>RB</|>RB</,2,ø,0,prep-subs-art-subs-conj-prep-subs-art-subs,N,NPL[,wayq,2,4,I
Deuteronomy,10,1,446055,707653,B H <T H HJ>,B,1,<T/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,>MR[,perf,2,1,I
Deuteronomy,10,4,446068,707704,B JWM H QHL,B,1,JWM/,1,ø,0,ø,0,prep-subs-art-subs,N,DBR[,perf,2,6,D
Deuteronomy,10,8,446082,707747,B H <T H HJ>,B,1,<T/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,BDL[,perf,2,1,I
Deuteronomy,10,8,446086,707759,<D H JWM H ZH,<D,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,BRK[,infc,2,4,D
Deuteronomy,10,10,446091,707778,>RB< JWM W >RB< LJLH,ø,0,>RB</|>RB</,2,>RB</|>RB</,2,ø,0,subs-subs-conj-subs-subs,Q,<MD[,perf,2,6,I
Deuteronomy,10,12,446102,707807,<TH,ø,0,ø,0,ø,0,<TH,1,advb,?,ø,ø,2,2,I
Deuteronomy,10,13,446111,707830,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,YWH[,ptca,2,4,D
Deuteronomy,10,15,446118,707847,K H JWM H ZH,K,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,N,BXR[,wayq,2,5,I
Deuteronomy,10,22,446139,707910,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,FJM[,perf,2,2,I
Deuteronomy,11,1,446141,707920,KL H JWM,ø,0,KL/,1,ø,0,ø,0,subs-art-subs,Q,CMR[,weqt,2,4,I
Deuteronomy,11,2,446142,707923,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,JD<[,weqt,2,3,I
Deuteronomy,11,4,446151,707954,<D H JWM H ZH,<D,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,N,>BD[,wayq,2,4,D
Deuteronomy,11,8,446163,707990,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,YWH[,ptca,2,4,D
Deuteronomy,11,12,446185,708050,TMJD MN R>CJT H CNH W <D >XRJT CNH,MN|<D,2,ø,0,ø,0,TMJD/,1,advb-prep-subs-art-subs-conj-prep-subs-subs,Q,ø,ø,2,1,D
Deuteronomy,11,13,446188,708063,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,ø,ø,2,5,D
Deuteronomy,11,14,446191,708072,B <T,B,1,<T/,1,ø,0,ø,0,prep-subs,Q,NTN[,weqt,2,4,I
Deuteronomy,11,26,446237,708218,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,ø,ø,2,4,I
Deuteronomy,11,27,446240,708228,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,ø,ø,2,5,D
Deuteronomy,11,28,446244,708242,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,ø,ø,2,5,D
Deuteronomy,11,32,446263,708298,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,ø,ø,2,5,D
Deuteronomy,12,1,446265,708310,KL H JWM,ø,0,KL/,1,ø,0,ø,0,subs-art-subs,Q,CMR[,impf,2,3,D
Deuteronomy,12,8,446289,708385,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,ø,ø,2,5,D
Deuteronomy,12,9,446292,708394,<D <TH,<D,1,ø,0,ø,0,<TH,1,prep-advb,Q,BW>[,perf,2,4,I
Deuteronomy,12,19,446331,708518,KL JWM <L >DMH,<L,1,KL/,1,ø,0,ø,0,subs-subs-prep-subs,Q,<ZB[,impf,2,4,D
Deuteronomy,12,28,446370,708630,<D <WLM,<D,1,<WLM/,1,ø,0,ø,0,prep-subs,Q,JVB[,impf,2,4,I
Deuteronomy,13,19,446480,708955,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,YWH[,ptca,2,4,D
Deuteronomy,14,22,446540,709113,CNH CNH,ø,0,CNH/|CNH/,2,ø,0,ø,0,subs-subs,Q,ø,ø,2,4,D
Deuteronomy,14,23,446545,709128,KL H JWM,ø,0,KL/,1,ø,0,ø,0,subs-art-subs,Q,JR>[,infc,2,3,D
Deuteronomy,14,28,446566,709193,MN QYH CLC CNH,MN,1,QYH=/,1,CLC/,1,ø,0,prep-subs-subs-subs,Q,JY>[,impf,2,1,I
Deuteronomy,15,1,446575,709219,MN QY CB< CNH,MN,1,QY/,1,CB</,1,ø,0,prep-subs-subs-subs,Q,<FH[,impf,2,1,I
Deuteronomy,15,5,446592,709275,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,ø,ø,2,4,D
Deuteronomy,15,12,446623,709384,CC CNH,ø,0,CC/,1,CC/,1,ø,0,subs-subs,Q,<BD[,weqt,2,3,I
Deuteronomy,15,12,446624,709386,B H CNH H CBJ<J,B,1,CNH/,1,ø,0,ø,0,prep-art-subs-art-adjv,Q,CLX[,impf,2,2,I
Deuteronomy,15,15,446633,709420,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,YWH[,ptca,2,5,I
Deuteronomy,15,18,446646,709461,CC CNH,ø,0,CC/,1,CC/,1,ø,0,subs-subs,Q,<BD[,perf,2,4,I
Deuteronomy,15,20,446654,709484,CNH B CNH,B,1,CNH/,1,ø,0,ø,0,subs-prep-subs,Q,>KL[,impf,2,3,I
Deuteronomy,16,3,446669,709537,CB< JWM,ø,0,CB</,1,CB</,1,ø,0,subs-subs,Q,>KL[,impf,2,1,I
Deuteronomy,16,3,446671,709550,KL JWM XJJM,ø,0,KL/,1,ø,0,ø,0,subs-subs-subs,Q,ZKR[,impf,2,4,I
Deuteronomy,16,4,446673,709557,CB< JWM,ø,0,CB</,1,CB</,1,ø,0,subs-subs,Q,R>H[,impf,2,7,I
Deuteronomy,16,4,446675,709564,B H <RB B H JWM H R>CWN,B|B,2,<RB/,1,ø,0,ø,0,prep-art-subs-prep-art-subs-art-adjv,Q,ZBX[,impf,2,3,D
Deuteronomy,16,4,446674,709565,L H BQR,L,1,BQR=/,1,ø,0,ø,0,prep-art-subs,Q,LJN[,impf,2,5,I
Deuteronomy,16,7,446687,709602,B H BQR,B,1,BQR=/,1,ø,0,ø,0,prep-art-subs,Q,PNH[,weqt,2,3,I
Deuteronomy,16,8,446689,709606,CC JWM,ø,0,CC/,1,CC/,1,ø,0,subs-subs,Q,>KL[,impf,2,1,I
Deuteronomy,16,13,446708,709662,CB< JWM,ø,0,CB</,1,CB</,1,ø,0,subs-subs,Q,<FH[,impf,2,4,I
Deuteronomy,16,15,446712,709671,CB< JWM,ø,0,CB</,1,CB</,1,ø,0,subs-subs,Q,XGG[,impf,2,1,I
Deuteronomy,17,19,446822,710024,KL JWM XJJM,ø,0,KL/,1,ø,0,ø,0,subs-subs-subs,Q,QR>[,weqt,2,4,I
Deuteronomy,18,5,446841,710086,KL H JWM,ø,0,KL/,1,ø,0,ø,0,subs-art-subs,D,BXR[,perf,2,6,I
Deuteronomy,18,16,446873,710185,B JWM H QHL,B,1,JWM/,1,ø,0,ø,0,prep-subs-art-subs,D,C>L[,perf,2,5,D
Deuteronomy,19,4,446924,710338,MN TMWL CLCWM,MN,1,TMWL/,1,ø,0,ø,0,prep-subs-subs,Q,ø,ø,2,6,I
Deuteronomy,19,6,446940,710389,MN TMWL CLCWM,MN,1,TMWL/,1,ø,0,ø,0,prep-subs-subs,Q,ø,ø,2,6,I
Deuteronomy,19,9,446951,710420,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,ø,ø,2,4,D
Deuteronomy,19,9,446953,710426,KL H JWM,ø,0,KL/,1,ø,0,ø,0,subs-art-subs,Q,HLK[,infc,2,4,D
Deuteronomy,20,3,447016,710616,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,ø,ø,2,3,I
Deuteronomy,20,19,447089,710831,JWM RB,ø,0,JWM/,1,ø,0,ø,0,subs-adjv,Q,YWR[,impf,2,4,I
Deuteronomy,21,13,447156,711035,JRX JWM,ø,0,JRX/,1,ø,0,ø,0,subs-subs,D,BKH[,weqt,2,4,I
Deuteronomy,21,16,447172,711085,B JWM,B,1,JWM/,1,ø,0,ø,0,prep-subs,D,JKL[,impf,2,1,I
Deuteronomy,21,23,447200,711174,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,D,QBR[,impf,2,4,I
Deuteronomy,22,19,447276,711421,KL JWM,ø,0,KL/,1,ø,0,ø,0,subs-subs,Q,CLX[,infc,2,2,D
Deuteronomy,22,29,447328,711582,KL JWM,ø,0,KL/,1,ø,0,ø,0,subs-subs,Q,CLX[,infc,2,2,D
Deuteronomy,23,4,447335,711611,<D <WLM,<D,1,<WLM/,1,ø,0,ø,0,prep-subs,D,BW>[,impf,2,5,I
Deuteronomy,24,5,447442,711956,CNH >XD,ø,0,CNH/,1,>XD/,1,ø,0,subs-subs,D,HJH[,impf,2,4,I
Deuteronomy,24,15,447478,712059,B JWM,B,1,JWM/,1,ø,0,ø,0,prep-subs,D,NTN[,impf,2,1,I
Deuteronomy,26,3,447604,712447,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,NGD[,perf,2,2,I
Deuteronomy,26,10,447625,712517,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Deuteronomy,26,12,447635,712545,B H CNH H CLJCJ CNH H M<FR,B,1,CNH/,1,ø,0,ø,0,prep-art-subs-art-adjv-subs-art-subs,Q,<FR[,infc,2,3,D
Deuteronomy,26,16,447655,712604,H JWM H ZH,ø,0,JWM/,1,ø,0,ø,0,art-subs-art-prde,Q,YWH[,ptca,2,1,I
Deuteronomy,26,17,447659,712617,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,>MR[,perf,2,3,I
Deuteronomy,26,18,447664,712633,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,>MR[,perf,2,4,I
Deuteronomy,27,1,447676,712666,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,ø,ø,2,5,D
Deuteronomy,27,2,447677,712669,B H JWM,B,1,JWM/,1,ø,0,ø,0,prep-art-subs,Q,HJH[,weqt,2,3,I
Deuteronomy,27,4,447690,712712,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,ø,ø,2,5,D
Deuteronomy,27,9,447707,712760,H JWM H ZH,ø,0,JWM/,1,ø,0,ø,0,art-subs-art-prde,Q,HJH[,perf,2,1,I
Deuteronomy,27,10,447710,712773,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,YWH[,ptca,2,4,D
Deuteronomy,27,11,447711,712778,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,N,YWH[,wayq,2,5,I
Deuteronomy,28,1,447778,712915,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,YWH[,ptca,2,4,D
Deuteronomy,28,12,447810,713014,B <T,B,1,<T/,1,ø,0,ø,0,prep-subs,Q,NTN[,infc,2,3,D
Deuteronomy,28,13,447819,713046,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,YWH[,ptca,2,4,D
