book,chapter,verse,clause.n,time.n,domain,num.time.phrases,verb.tense,num.preps,preps,num.subs,subs,num.quants,quants,pdp.tags
Esther,4,16,505557,874855,Q,2,impf,0,NA,0,NA,0,NA,advb-conj-advb
Esther,5,1,505566,874882,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Esther,5,4,505586,874940,Q,1,impf,0,NA,1,JWM/,0,NA,art-subs
Esther,5,8,505608,875001,Q,1,impf,0,NA,0,NA,0,NA,advb
Esther,5,9,505609,875007,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Esther,5,14,505632,875087,Q,1,impv,1,B,1,BQR=/,0,NA,prep-art-subs
Esther,6,1,505637,875106,?,1,perf,1,B,1,LJLH/,0,NA,prep-art-subs-art-prde
Esther,7,2,505712,875345,N,1,wayq,1,B,1,JWM/,0,NA,advb-prep-art-subs-art-adjv
Esther,8,1,505765,875502,?,1,perf,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Esther,8,9,505808,875642,N,3,wayq,1,B,1,<T/,0,NA,prep-art-subs-art-prde
Esther,8,9,505808,875643,N,3,wayq,1,B,1,XDC=/,0,NA,prep-art-subs-art-adjv
Esther,8,9,505808,875646,N,3,wayq,2,B|B,2,CLC/|<FRJM/,2,CLC/|<FRJM/,prep-subs-conj-subs-prep
Esther,8,13,505834,875713,N,1,infc,1,L,1,JWM/,0,NA,prep-art-subs-art-prde
Esther,9,1,505848,875753,?,2,perf,1,B,1,CNJM/,2,CNJM/|<FR/,prep-subs-subs-subs
Esther,9,1,505848,875756,?,2,perf,3,B|B|B,1,CLC/,2,CLC/|<FR/,prep-subs-subs-subs-prep-prep-art-subs
Esther,9,11,505875,875840,?,1,perf,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Esther,9,13,505888,875878,Q,1,impf,0,NA,0,NA,0,NA,advb-advb
Esther,9,15,505896,875905,N,1,wayq,2,B|L,1,JWM/,2,>RB</|<FR/,advb-prep-subs-subs-subs-prep-subs-nmpr
Esther,9,17,505907,875938,N,1,infa,2,B|B,1,>RB</,2,>RB</|<FR/,prep-subs-subs-prep
Esther,9,18,505909,875948,N,1,perf,4,B|B|B|B,2,CLC/|>RB</,4,CLC/|<FR/|>RB</|<FR/,prep-subs-subs-prep-conj-prep-subs-subs-prep
Esther,9,18,505911,875951,N,1,infa,2,B|B,1,XMC/,2,XMC/|<FR/,prep-subs-subs-prep
Esther,9,21,505922,875986,N,1,infc,1,B,1,KL/,0,NA,prep-subs-subs-conj-subs
Esther,9,27,505953,876079,N,1,infc,1,B,1,KL/,0,NA,prep-subs-subs-conj-subs
Esther,9,31,505961,876109,N,1,infc,1,B,1,ZMN/,0,NA,prep-subs
Daniel,1,1,505975,876158,?,1,perf,2,B|L,1,CNH/,1,CLC/,prep-subs-subs-prep-subs-nmpr-subs-nmpr
Daniel,1,5,505992,876214,N,1,infc,0,NA,1,CNH/,1,CLC/,subs-subs
Daniel,1,5,505993,876216,D,1,impf,1,MN,1,QYT/,0,NA,prep-subs
Daniel,1,12,506015,876295,Q,1,impv,0,NA,1,JWM/,1,<FRH=/,subs-subs
Daniel,1,14,506026,876324,N,1,wayq,0,NA,1,JWM/,1,<FRH=/,subs-subs
Daniel,1,15,506027,876326,N,1,perf,1,MN,1,QYT/,1,<FRH=/,prep-subs-subs-subs
Daniel,2,1,506049,876394,?,1,perf,2,B|L,1,CNH/,1,CNJM/,prep-subs-subs-prep-subs-nmpr
Daniel,2,14,506114,876581,N,1,perf,1,B,0,NA,0,NA,prep-advb
Daniel,2,15,506120,876598,N,1,perf,0,NA,0,NA,0,NA,advb
Daniel,2,17,506125,876617,N,1,perf,0,NA,0,NA,0,NA,advb
Daniel,2,19,506129,876635,N,1,perf,0,NA,0,NA,0,NA,advb
Daniel,2,19,506130,876640,N,1,perf,0,NA,0,NA,0,NA,advb
Daniel,2,20,506133,876651,Q,1,impf,2,MN|<D,2,<LM/|<LM/,0,NA,prep-subs-conj-prep-subs
Daniel,2,25,506159,876723,N,1,perf,0,NA,0,NA,0,NA,advb
Daniel,2,28,506178,876783,Q,1,impf,1,B,1,>XRJ=/,0,NA,prep-subs-subs
Daniel,2,29,506185,876794,Q,1,impf,1,>XR/,0,NA,0,NA,prep-prde
Daniel,2,35,506216,876871,Q,1,perf,1,B,0,NA,0,NA,prep-advb
Daniel,2,39,506232,876926,Q,1,impf,1,B>TR/,0,NA,0,NA,prep
Daniel,2,44,506260,877009,Q,1,impf,2,B|DJ,1,JWM/,0,NA,prep-subs-prep-subs-prde
Daniel,2,44,506261,877014,Q,1,impf,1,L,1,<LM/,0,NA,prep-subs
Daniel,2,44,506265,877029,Q,1,impf,1,L,1,<LM/,0,NA,prep-subs
Daniel,2,46,506274,877055,N,1,perf,1,B,0,NA,0,NA,prep-advb
Daniel,2,48,506285,877084,N,1,perf,0,NA,0,NA,0,NA,advb
Daniel,3,5,506307,877150,Q,1,impf,1,B,1,<DN/,0,NA,prep-subs
Daniel,3,6,506314,877168,Q,1,impf,1,B,1,C<H/,0,NA,prep-subs
Daniel,3,8,506319,877185,?,1,perf,1,B,1,ZMN/,0,NA,prep-subs
Daniel,3,9,506324,877196,Q,1,impv,1,L,1,<LM/,0,NA,prep-subs
Daniel,3,13,506342,877242,?,1,perf,1,B,0,NA,0,NA,prep-advb
Daniel,3,13,506344,877248,?,1,perf,1,B,0,NA,0,NA,prep-advb
Daniel,3,15,506353,877275,Q,1,impf,1,B,1,<DN/,0,NA,prep-subs
Daniel,3,15,506358,877289,Q,1,impf,1,B,1,C<H/,0,NA,prep-subs
Daniel,3,19,506376,877340,?,1,perf,1,B,0,NA,0,NA,prep-advb
Daniel,3,21,506387,877366,?,1,perf,1,B,0,NA,0,NA,prep-advb
Daniel,3,24,506397,877393,?,1,perf,0,NA,0,NA,0,NA,advb
Daniel,3,26,506415,877434,?,1,perf,1,B,0,NA,0,NA,prep-advb
Daniel,3,30,506446,877526,?,1,perf,1,B,0,NA,0,NA,prep-advb
Daniel,4,5,506468,877596,Q,1,perf,1,<D,0,NA,0,NA,prep-advb
Daniel,4,16,506522,877764,Q,2,perf,0,NA,0,NA,0,NA,advb
Daniel,4,16,506522,877770,Q,2,perf,1,K,1,C<H/,1,XD/,prep-subs-subs
Daniel,4,26,506587,877942,Q,1,perf,1,L,1,QYT/,2,TRJN/|<FR/,prep-subs-subs-subs-subs
Daniel,4,30,506606,878000,Q,1,perf,1,B,1,C<H/,0,NA,prep-subs
Daniel,4,31,506612,878023,Q,1,perf,1,L,1,QYT/,0,NA,prep-subs-subs
Daniel,4,33,506625,878065,Q,1,impf,1,B,1,ZMN/,0,NA,prep-subs
Daniel,5,3,506645,878128,?,1,perf,1,B,0,NA,0,NA,prep-advb
Daniel,5,5,506651,878145,?,1,perf,1,B,1,C<H/,0,NA,prep-subs
Daniel,5,10,506681,878232,Q,1,impv,1,L,1,<LM/,0,NA,prep-subs
Daniel,5,11,506686,878248,Q,1,perf,1,B,1,JWM/,0,NA,prep-subs-subs
Daniel,5,12,506694,878274,Q,1,impf,0,NA,0,NA,0,NA,advb
Daniel,5,13,506696,878280,?,1,perf,1,B,0,NA,0,NA,prep-advb
Daniel,5,15,506705,878309,Q,1,perf,0,NA,0,NA,0,NA,advb
Daniel,5,16,506714,878335,Q,1,impf,0,NA,0,NA,0,NA,advb
Daniel,5,24,506766,878496,Q,1,perf,1,B,0,NA,0,NA,prep-advb
Daniel,5,29,506781,878529,?,1,perf,1,B,0,NA,0,NA,prep-advb
Daniel,5,30,506786,878546,?,1,perf,2,B|B,0,NA,0,NA,prep-prep-subs
Daniel,6,4,506795,878580,?,1,perf,0,NA,0,NA,0,NA,advb
Daniel,6,5,506799,878593,?,1,perf,0,NA,0,NA,0,NA,advb
Daniel,6,7,506808,878626,?,1,perf,0,NA,0,NA,0,NA,advb
Daniel,6,7,506811,878635,Q,1,impv,1,L,1,<LM/,0,NA,prep-subs
Daniel,6,8,506816,878650,Q,1,impf,1,<D,1,JWM/,1,TLTJN/,prep-subs-subs
Daniel,6,11,506832,878702,?,1,perf,1,MN,1,QDMH/,0,NA,prep-subs-prde
Daniel,6,12,506833,878703,?,1,perf,0,NA,0,NA,0,NA,advb
Daniel,6,13,506837,878713,?,1,perf,1,B,0,NA,0,NA,prep-advb
Daniel,6,13,506841,878728,Q,1,impf,1,<D,1,JWM/,1,TLTJN/,prep-subs-subs
Daniel,6,14,506848,878744,?,1,perf,1,B,0,NA,0,NA,prep-advb
Daniel,6,15,506856,878766,?,1,perf,0,NA,0,NA,0,NA,advb
Daniel,6,15,506860,878780,?,1,perf,1,<D,1,M<L/,0,NA,prep-subs-subs
Daniel,6,16,506862,878784,?,1,perf,1,B,0,NA,0,NA,prep-advb
Daniel,6,17,506870,878802,?,1,perf,1,B,0,NA,0,NA,prep-advb
Daniel,6,19,506881,878838,?,1,perf,0,NA,0,NA,0,NA,advb
Daniel,6,20,506885,878854,?,3,impf,1,B,0,NA,0,NA,prep-advb
Daniel,6,20,506885,878856,?,3,impf,1,B,1,CPRPR/,0,NA,prep-subs
Daniel,6,20,506885,878858,?,3,impf,1,B,1,NGH/,0,NA,prep-subs
Daniel,6,22,506896,878885,?,1,perf,0,NA,0,NA,0,NA,advb
Daniel,6,22,506898,878890,Q,1,impv,1,L,1,<LM/,0,NA,prep-subs
Daniel,6,24,506905,878912,?,1,perf,1,B,0,NA,0,NA,prep-advb
Daniel,6,26,506918,878958,?,1,perf,1,B,0,NA,0,NA,prep-advb
Daniel,7,1,506934,879006,?,1,perf,2,B|L,1,CNH/,1,XD/,prep-subs-subs-prep-nmpr-subs-nmpr
Daniel,7,1,506936,879012,?,1,perf,1,B,0,NA,0,NA,prep-advb
Daniel,7,2,506940,879024,Q,1,perf,1,<M,1,LJLJ/,0,NA,prep-subs
Daniel,7,6,506958,879076,Q,1,perf,1,B>TR/,0,NA,0,NA,prep-prde
Daniel,7,7,506963,879094,Q,1,perf,1,B>TR/,0,NA,0,NA,prep-prde
Daniel,7,11,506990,879176,Q,1,perf,1,B,0,NA,0,NA,prep-advb
Daniel,7,12,506998,879200,Q,1,perf,1,<D,2,ZMN/|<DN/,0,NA,prep-subs-conj-subs
Daniel,7,18,507019,879267,Q,1,impf,2,<D|<D,2,<LM/|<LM/,0,NA,prep-subs-conj-prep-subs-subs
Daniel,7,19,507020,879268,Q,1,perf,0,NA,0,NA,0,NA,advb
Daniel,7,25,507060,879381,Q,1,impf,1,<D,4,<DN/|<DN/|PLG/|<DN/,0,NA,prep-subs-conj-subs-conj-subs-subs
Daniel,8,1,507074,879418,Q,1,perf,2,B|L,1,CNH/,1,CLC/,prep-subs-subs-prep-subs-nmpr-art-subs
Daniel,8,19,507166,879682,Q,1,impf,1,B,1,>XRJT/,0,NA,prep-subs-art-subs
Daniel,8,23,507178,879711,Q,1,impf,1,B,1,>XRJT/,0,NA,prep-subs-subs
Daniel,9,2,507206,879787,Q,1,perf,1,B,1,CNH/,1,>XD/,prep-subs-subs
Daniel,9,22,507307,880058,Q,1,perf,0,NA,0,NA,0,NA,advb
Daniel,9,25,507327,880110,Q,1,impf,0,NA,3,CBW</|CC/|CNJM/,2,CC/|CNJM/,subs-subs-conj-subs
Daniel,9,26,507330,880118,Q,1,impf,1,>XR/,1,CBW</,2,CC/|CNJM/,prep-art-subs-subs-conj-subs
Daniel,9,27,507336,880142,Q,1,weqt,0,NA,1,CBW</,1,>XD/,subs-subs
Daniel,9,27,507337,880144,Q,1,impf,0,NA,1,XYJ/,0,NA,subs-art-subs
Daniel,10,1,507341,880156,?,1,perf,2,B|L,1,CNH/,1,CLC/,prep-subs-subs-prep-nmpr-subs-nmpr
Daniel,10,2,507347,880176,Q,2,perf,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Daniel,10,2,507347,880180,Q,2,perf,0,NA,1,CLC/,1,CLC/,subs-subs-subs
Daniel,10,11,507389,880309,Q,1,perf,0,NA,0,NA,0,NA,advb
Daniel,10,12,507395,880325,Q,1,perf,1,MN,1,JWM/,0,NA,prep-art-subs-art-adjv
Daniel,10,14,507407,880360,Q,1,impf,1,B,1,>XRJT/,0,NA,prep-subs-art-subs
Daniel,10,17,507423,880404,Q,1,impf,1,MN,0,NA,0,NA,prep-advb
Daniel,11,6,507474,880541,Q,1,impf,1,L,1,QY/,0,NA,prep-subs-subs
Daniel,11,6,507480,880561,Q,1,impf,1,B,1,<T/,0,NA,prep-art-subs
Daniel,11,8,507487,880584,Q,1,impf,0,NA,1,CNH/,0,NA,subs
Daniel,11,13,507509,880648,Q,1,impf,1,L,1,QY/,0,NA,prep-subs-art-subs-subs
Daniel,11,14,507510,880653,Q,1,impf,1,B,1,<T/,0,NA,prep-art-subs-art-prde
Daniel,11,20,507544,880755,Q,1,impf,1,B,1,JWM/,1,>XD/,prep-subs-subs
Daniel,11,29,507581,880870,Q,1,impf,1,L,1,MW<D/,0,NA,prep-art-subs
Daniel,11,33,507600,880926,Q,1,weqt,0,NA,1,JWM/,0,NA,subs
Daniel,11,35,507605,880945,Q,1,infc,1,<D,1,<T/,0,NA,prep-subs-subs
Daniel,11,40,507628,881011,Q,1,impf,1,B,1,<T/,0,NA,prep-subs-subs
Daniel,12,1,507648,881077,Q,1,impf,1,B,1,<T/,0,NA,prep-art-subs-art-prde
Daniel,12,1,507651,881091,Q,1,perf,1,<D,1,<T/,0,NA,prep-art-subs-art-prde
Daniel,12,1,507653,881093,Q,1,impf,1,B,1,<T/,0,NA,prep-art-subs-art-prde
Daniel,12,4,507663,881124,Q,1,impv,1,<D,1,<T/,0,NA,prep-subs-subs
Daniel,12,13,507706,881231,Q,1,impf,1,L,1,QY/,0,NA,prep-subs-art-subs
Ezra,1,1,507707,881233,?,1,perf,2,B|L,1,CNH/,1,>XD/,prep-subs-subs-prep-nmpr-subs-nmpr
Ezra,3,6,507866,881615,N,1,perf,2,MN|L,1,JWM/,1,>XD/,prep-subs-subs-prep-art-subs-art-adjv
Ezra,3,8,507872,881637,N,2,perf,1,B,1,CNH/,0,NA,prep-art-subs-art-adjv
Ezra,3,8,507872,881640,N,2,perf,1,B,1,XDC=/,0,NA,prep-art-subs-art-adjv
Ezra,4,4,507915,881789,N,1,wayq,1,<D,2,KL/|MLKWT/,0,NA,subs-subs-nmpr-subs-nmpr-conj-prep-subs-nmpr-subs-nmpr
Ezra,4,6,507921,881791,N,1,perf,2,B|B,1,MLKWT/,0,NA,prep-subs-nmpr-prep-subs-subs
Ezra,4,7,507922,881796,N,1,perf,1,B,1,JWM/,0,NA,prep-subs-nmpr
Ezra,4,13,507941,881854,Q,1,impf,0,NA,0,NA,0,NA,advb
Ezra,4,14,507946,881872,Q,1,perf,0,NA,0,NA,0,NA,advb
Ezra,4,21,507978,881969,Q,1,impv,0,NA,0,NA,0,NA,advb
Ezra,4,23,507986,881993,N,1,perf,0,NA,0,NA,0,NA,advb
Ezra,4,24,507989,882006,N,1,perf,1,B,0,NA,0,NA,prep-advb
Ezra,4,24,507991,882014,N,1,perf,2,<D|L,1,CNH/,1,TRJN/,prep-subs-subs-prep-subs-nmpr-subs-nmpr
Ezra,5,2,507995,882023,?,1,perf,1,B,0,NA,0,NA,prep-advb
Ezra,5,3,508001,882037,?,1,perf,1,B,1,ZMN/,0,NA,prep-subs
Ezra,5,4,508006,882054,Q,1,perf,0,NA,0,NA,0,NA,advb
Ezra,5,5,508012,882076,Q,1,impf,0,NA,0,NA,0,NA,advb
Ezra,5,9,508025,882117,Q,1,perf,0,NA,0,NA,0,NA,advb
Ezra,5,11,508038,882156,Q,1,perf,1,MN,1,QDMH/,0,NA,prep-subs-prde-subs-adjv
Ezra,5,13,508046,882178,Q,1,perf,3,B|L|DJ,1,CNH/,1,XD/,prep-subs-subs-prep-nmpr-subs-prep-nmpr
Ezra,5,16,508064,882227,Q,1,perf,0,NA,0,NA,0,NA,advb
Ezra,6,1,508077,882263,N,1,perf,1,B,0,NA,0,NA,prep-advb
Ezra,6,3,508084,882285,Q,1,perf,2,B|L,1,CNH/,1,XD/,prep-subs-subs-prep-nmpr-subs
Ezra,6,9,508114,882379,Q,1,impf,1,B,1,JWM/,0,NA,subs-prep-subs
Ezra,6,13,508134,882433,N,1,perf,0,NA,0,NA,0,NA,advb
Ezra,6,15,508140,882455,N,1,perf,2,<D|L,1,JWM/,1,TLT/,prep-subs-subs-prep-subs-nmpr
Ezra,6,19,508148,882485,N,1,wayq,2,B|L,1,>RB</,2,>RB</|<FR/,prep-subs-subs-prep-art-subs-art-adjv
Ezra,6,22,508156,882511,N,1,wayq,0,NA,1,CB</,1,CB</,subs-subs
Ezra,7,7,508169,882550,N,1,wayq,2,B|L,1,CNH/,1,CB</,prep-subs-subs-prep-nmpr-art-subs
Ezra,7,8,508170,882554,N,1,wayq,1,B,1,XDC=/,0,NA,prep-art-subs-art-adjv
Ezra,7,9,508173,882562,N,1,perf,2,B|L,1,>XD/,1,>XD/,prep-subs-prep-art-subs-art-adjv
Ezra,8,15,508277,882876,N,1,wayq,0,NA,1,JWM/,1,CLC/,subs-subs
Ezra,8,31,508323,883013,N,1,wayq,2,B|L,1,CNJM/,2,CNJM/|<FR/,prep-subs-subs-prep-art-subs-art-adjv
Ezra,8,32,508328,883030,N,1,wayq,0,NA,1,JWM/,1,CLC/,subs-subs
Ezra,8,33,508329,883032,N,1,perf,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Ezra,8,34,508333,883048,N,1,wayq,1,B,1,<T/,0,NA,prep-art-subs-art-prde
Ezra,9,5,508354,883115,Q,1,perf,1,B,1,MNXH/,0,NA,prep-subs-art-subs
Ezra,9,8,508370,883158,Q,1,perf,1,K,1,M<V/,0,NA,prep-subs-subs
Ezra,9,10,508383,883208,Q,1,impf,1,>XR/,0,NA,0,NA,prep-prde
Ezra,9,12,508396,883243,Q,1,impf,1,<D,1,<WLM/,0,NA,prep-subs
Ezra,9,12,508399,883252,Q,1,weqt,1,<D,1,<WLM/,0,NA,prep-subs
Ezra,10,8,508453,883405,D,1,impf,1,L,1,CLC/,1,CLC/,prep-subs-art-subs
Ezra,10,9,508456,883417,N,1,wayq,1,L,1,CLC/,1,CLC/,prep-subs-art-subs
Ezra,10,14,508483,883494,Q,1,impf,1,L,1,<T/,0,NA,prep-subs-adjv
Ezra,10,16,508493,883522,N,1,wayq,2,B|L,1,JWM/,1,>XD/,prep-subs-subs-prep-art-subs-art-adjv
Ezra,10,17,508495,883532,N,1,wayq,2,<D|L,1,JWM/,1,>XD/,prep-subs-subs-prep-art-subs-art-adjv
Nehemiah,1,1,508532,883620,N,1,wayq,1,B,1,XDC=/,1,<FRJM/,prep-subs-nmpr-subs-subs
Nehemiah,1,4,508547,883660,N,1,wayq,0,NA,1,JWM/,0,NA,subs
Nehemiah,1,11,508582,883766,Q,1,impv,0,NA,1,JWM/,0,NA,art-subs
Nehemiah,2,1,508585,883778,N,1,wayq,2,B|L,1,XDC=/,1,<FRJM/,prep-subs-nmpr-subs-subs-prep-nmpr-art-subs
Nehemiah,2,6,508612,883861,Q,1,impf,1,<D,0,NA,0,NA,prep-inrg
Nehemiah,2,11,508640,883950,N,1,wayq,0,NA,1,JWM/,1,CLC/,subs-subs
Nehemiah,2,12,508641,883953,N,1,wayq,0,NA,0,NA,0,NA,advb
Nehemiah,2,13,508648,883978,N,1,wayq,0,NA,0,NA,0,NA,advb
Nehemiah,2,15,508657,884007,N,1,wayq,0,NA,0,NA,0,NA,advb
Nehemiah,2,16,508665,884031,N,1,perf,1,<D,0,NA,0,NA,prep-advb
Nehemiah,3,16,508738,884260,N,1,perf,1,>XR/,0,NA,0,NA,prep
Nehemiah,3,17,508740,884266,N,1,perf,1,>XR/,0,NA,0,NA,prep
Nehemiah,3,18,508742,884273,N,1,perf,1,>XR/,0,NA,0,NA,prep
Nehemiah,3,20,508745,884283,N,1,perf,1,>XR/,0,NA,0,NA,prep
Nehemiah,3,21,508747,884290,N,1,perf,1,>XR/,0,NA,0,NA,prep
Nehemiah,3,22,508748,884296,N,1,perf,1,>XR/,0,NA,0,NA,prep
Nehemiah,3,23,508749,884299,N,1,perf,1,>XR/,0,NA,0,NA,prep
Nehemiah,3,23,508750,884303,N,1,perf,1,>XR/,0,NA,0,NA,prep
Nehemiah,3,24,508751,884307,N,1,perf,1,>XR/,0,NA,0,NA,prep
Nehemiah,3,27,508758,884330,N,1,perf,1,>XR/,0,NA,0,NA,prep
Nehemiah,3,29,508762,884342,N,1,perf,1,>XR/,0,NA,0,NA,prep
Nehemiah,3,29,508763,884347,N,1,perf,1,>XR/,0,NA,0,NA,prep
Nehemiah,3,30,508764,884350,N,1,perf,1,>XR/,0,NA,0,NA,prep
Nehemiah,3,30,508765,884354,N,1,perf,1,>XR/,0,NA,0,NA,prep
Nehemiah,3,31,508766,884358,N,1,perf,1,>XR/,0,NA,0,NA,prep
Nehemiah,3,34,508779,884399,Q,1,impf,1,B,1,JWM/,0,NA,prep-art-subs
Nehemiah,4,3,508810,884494,N,1,wayq,0,NA,0,NA,0,NA,advb-conj-advb
Nehemiah,4,10,508842,884585,N,1,wayq,1,MN,1,JWM/,0,NA,prep-art-subs-art-prde
Nehemiah,4,16,508867,884656,N,1,perf,1,B,1,<T/,0,NA,advb-prep-art-subs-art-prde
Nehemiah,4,16,508869,884665,Q,1,weqt,0,NA,1,LJLH/,0,NA,art-subs
Nehemiah,5,11,508918,884813,Q,1,impv,1,K,1,JWM/,0,NA,prep-art-subs
Nehemiah,5,14,508937,884866,N,2,perf,1,MN,1,JWM/,0,NA,advb-prep-subs
Nehemiah,5,14,508937,884873,N,2,perf,3,MN|<D|L,2,CNH/|CNH/,5,<FRJM/|CLC/|CNJM/|CNJM/|<FRH/,prep-subs-subs-conj-prep-subs-subs-conj-subs-prep-nmpr-art-subs-subs-subs-subs
Nehemiah,6,1,508965,884965,N,1,perf,1,<D,1,<T/,0,NA,advb-prep-art-subs-art-prde
Nehemiah,6,15,509041,885173,N,2,wayq,2,B|L,2,<FRJM/|XMC/,2,<FRJM/|XMC/,prep-subs-conj-subs-prep-nmpr
Nehemiah,6,15,509041,885174,N,2,wayq,1,L,2,XMC/|CNJM/,2,XMC/|CNJM/,prep-subs-conj-subs-subs
Nehemiah,8,2,509185,885529,N,1,wayq,2,B|L,1,JWM/,1,>XD/,prep-subs-subs-prep-art-subs-art-adjv
Nehemiah,8,3,509188,885536,N,1,wayq,2,MN|<D,1,>WR/,0,NA,prep-art-subs-prep-subs-art-subs
Nehemiah,8,13,509241,885681,N,1,perf,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Nehemiah,8,14,509246,885700,D,1,impf,2,B|B,1,XG/,0,NA,prep-art-subs-prep-art-subs-art-adjv
Nehemiah,8,17,509261,885743,N,2,perf,1,MN,1,JWM/,0,NA,prep-subs-nmpr-subs-nmpr
Nehemiah,8,17,509261,885746,N,2,perf,1,<D,1,JWM/,0,NA,prep-art-subs-art-prde
Nehemiah,8,18,509263,885753,N,2,wayq,1,B,1,JWM/,0,NA,subs-prep-subs
Nehemiah,8,18,509263,885754,N,2,wayq,2,MN|<D,1,JWM/,0,NA,prep-art-subs-art-adjv-prep-art-subs-art-adjv
Nehemiah,8,18,509264,885758,N,1,wayq,0,NA,1,CB</,1,CB</,subs-subs
Nehemiah,9,1,509266,885764,?,1,perf,2,B|L,1,JWM/,2,<FRJM/|>RB</,prep-subs-subs-conj-subs-prep-art-subs-art-prde
Nehemiah,9,3,509272,885786,N,1,wayq,0,NA,1,RBJ<J/,0,NA,subs-art-subs
Nehemiah,9,5,509279,885807,Q,1,impv,2,MN|<D,1,<WLM/,0,NA,prep-art-subs-prep-art-subs
Nehemiah,9,12,509311,885905,N,1,perf,0,NA,0,NA,0,NA,advb
Nehemiah,9,19,509346,886019,N,1,perf,1,B,1,JWM/,0,NA,prep-subs
Nehemiah,9,21,509356,886047,N,1,perf,0,NA,1,>RB</,1,>RB</,subs-subs
Nehemiah,9,27,509390,886144,D,1,impf,1,B,1,<T/,0,NA,prep-subs-subs
Nehemiah,9,30,509413,886218,N,1,wayq,0,NA,1,CNH/,0,NA,subs-adjv
Nehemiah,9,32,509423,886253,Q,1,impf,2,MN|<D,1,JWM/,0,NA,prep-subs-subs-nmpr-prep-art-subs-art-prde
Nehemiah,10,32,509496,886420,Q,1,impf,2,B|B,2,CBT/|JWM/,0,NA,prep-art-subs-conj-prep-subs-subs
Nehemiah,10,33,509499,886431,Q,1,infc,1,B,1,CNH/,0,NA,prep-art-subs
Nehemiah,10,35,509504,886444,Q,2,infc,1,L,1,<T/,0,NA,prep-subs-adjv
Nehemiah,10,35,509504,886445,Q,2,infc,1,B,1,CNH/,0,NA,subs-prep-subs
Nehemiah,10,36,509507,886454,Q,1,infc,1,B,1,CNH/,0,NA,subs-prep-subs
Nehemiah,12,12,509612,886723,?,1,perf,1,B,1,JWM/,0,NA,prep-subs-nmpr
Nehemiah,12,43,509680,886900,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Nehemiah,12,44,509685,886917,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Nehemiah,13,1,509695,886952,?,1,perf,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Nehemiah,13,1,509698,886965,?,1,impf,1,<D,1,<WLM/,0,NA,prep-subs
Nehemiah,13,5,509710,887003,N,1,perf,1,L,1,PNH/,0,NA,prep-subs
Nehemiah,13,6,509713,887014,Q,1,perf,2,B|L,1,CNH/,2,CLC/|CNJM/,prep-subs-subs-conj-subs-prep-nmpr-subs-nmpr
Nehemiah,13,6,509714,887018,Q,1,perf,1,L,1,QY/,0,NA,prep-subs-subs
Nehemiah,13,15,509744,887108,N,1,perf,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Nehemiah,13,15,509750,887128,N,1,wayq,1,B,1,JWM/,0,NA,prep-subs
Nehemiah,13,19,509767,887179,N,1,perf,1,L,1,PNH/,0,NA,prep-subs-art-subs
Nehemiah,13,19,509771,887190,N,1,impf,1,<D,1,>XR/,0,NA,prep-subs-art-subs
Nehemiah,13,19,509773,887198,D,1,impf,1,B,1,JWM/,0,NA,prep-subs-art-subs
Nehemiah,13,21,509780,887219,N,1,perf,1,MN,1,<T/,0,NA,prep-art-subs-art-prde
Nehemiah,13,23,509789,887243,N,1,perf,1,B,1,JWM/,0,NA,advb-prep-art-subs-art-prde
1_Chronicles,1,19,509849,887410,?,1,perf,1,B,1,JWM/,0,NA,prep-subs
1_Chronicles,2,21,509957,887702,?,1,perf,0,NA,0,NA,0,NA,advb
1_Chronicles,3,4,510042,887976,N,1,wayq,0,NA,2,CB</|CC/,2,CB</|CC/,subs-subs-conj-subs-subs
1_Chronicles,3,4,510043,887978,N,1,perf,0,NA,2,CLC/|CLC/,2,CLC/|CLC/,subs-conj-subs-subs
1_Chronicles,4,41,510177,888339,N,1,wayq,1,<D,1,JWM/,0,NA,prep-art-subs-art-prde
1_Chronicles,4,43,510183,888360,N,1,wayq,1,<D,1,JWM/,0,NA,prep-art-subs-art-prde
1_Chronicles,5,10,510207,888420,?,1,perf,1,B,1,JWM/,0,NA,prep-subs-nmpr
1_Chronicles,5,17,510216,888451,?,1,perf,2,B|B,2,JWM/|JWM/,0,NA,prep-subs-nmpr-subs-nmpr-conj-prep-subs-nmpr-subs-nmpr
1_Chronicles,5,26,510245,888536,N,1,wayq,1,<D,1,JWM/,0,NA,prep-art-subs-art-prde
1_Chronicles,7,22,510411,889012,N,1,wayq,0,NA,1,JWM/,0,NA,subs-adjv
1_Chronicles,9,25,510567,889429,?,1,infc,1,L,1,CB</,1,CB</,prep-subs-art-subs
1_Chronicles,9,32,510583,889478,?,1,infc,0,NA,1,CBT/,0,NA,subs-subs
